main 2020-10-23 20:16:58,414 INFO  *********************Log4j2 Instantiated**************************
main 2020-10-23 20:16:58,417 DEBUG db.driver : com.mysql.jdbc.Driver
main 2020-10-23 20:16:58,417 DEBUG db.url : jdbc:mysql://localhost:3306/db1
main 2020-10-23 20:16:58,417 DEBUG db.username : root
main 2020-10-23 20:16:58,417 DEBUG db.password : root
main 2020-10-23 20:16:58,417 DEBUG db.filename : applicationLog4j2.xml
main 2020-10-23 20:16:58,417 INFO  properties file loaded
main 2020-10-23 20:16:58,417 DEBUG app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
main 2020-10-23 20:16:58,418 INFO  *******************Main start*******************
main 2020-10-23 20:16:58,419 INFO  *******************Main end*******************
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.username : root
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.password : root
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog   properties file loaded
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,161 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,164 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.username : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.username : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog    properties file loaded
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.password : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog   properties file loaded
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.password : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.username : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog    properties file loaded
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.password : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,162 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,162 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,163 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,163 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,163 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,615 INFO  DBLog  36,163 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,615 INFO  MOVIElog   36,163 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog   properties file loaded
Thread-1 2020-10-23 20:16:58,615 INFO  APPlog   36,131 APPlog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,131 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog   db.username : root
Thread-2 2020-10-23 20:16:58,615 INFO  CATLog  36,165 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,131 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,165 CATLog   properties file loaded
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,131 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,131 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog   db.password : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog   db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.password : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog    properties file loaded
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,163 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.password : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.password : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog    properties file loaded
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.password : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,163 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,164 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.username : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog    properties file loaded
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog   properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.username : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.password : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,165 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,165 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.password : root
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,165 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,164 DBLog   properties file loaded
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,165 CATLog  db.username : root
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,132 APPlog   db.password : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,165 DBLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,158 APPlog   db.filename : applicationLog4j2.xml
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog    properties file loaded
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,158 APPlog    properties file loaded
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,158 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,158 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,616 INFO  APPlog   36,158 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,616 INFO  MOVIElog   36,165 MOVIElog   db.username : root
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   db.username : root
Thread-3 2020-10-23 20:16:58,616 INFO  DBLog  36,165 DBLog  db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,616 INFO  CATLog  36,166 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,617 INFO  DBLog  36,165 DBLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.filename : applicationLog4j2.xml
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   db.password : root
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog   properties file loaded
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   db.filename : applicationLog4j2.xml
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog    properties file loaded
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.driver : com.mysql.jdbc.Driver
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   app.folder.path : D:/githubRepo/hibernate/hibernate/inputFolder/
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.url : jdbc:mysql://localhost:3306/db1
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   db.driver : com.mysql.jdbc.Driver
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.username : root
Thread-1 2020-10-23 20:16:58,617 INFO  APPlog   36,159 APPlog   db.url : jdbc:mysql://localhost:3306/db1
Thread-4 2020-10-23 20:16:58,617 INFO  MOVIElog   36,165 MOVIElog   db.password : root
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.password : root
Thread-3 2020-10-23 20:16:58,617 INFO  DBLog  36,165 DBLog  db.username : root
Thread-2 2020-10-23 20:16:58,617 INFO  CATLog  36,166 CATLog  db.filename : applicationLog4j2.xml
Thread-3 2020-10-23 20:16:58,617 INFO  DBLog  36,165 DBLog  db.password : root
Thread-4 2020-10-23 20:16:58,617 INFO  MOVIElog   36,165 MOVIElog   db.filename : applicationLog4j2.xml
